transaction_id,store_id,product_id,transaction_date,quantity_sold,unit_price,discount_pct
3748,4,17,2024-07-07,9,92.08,0.0
3749,9,19,2024-05-08,11,61.27,0.15
3750,3,10,2024-11-27,6,136.82,0.0
3751,2,102,2024-12-15,9,25.17,0.15
3752,10,101,2024-03-19,10,131.65,0.1
3753,10,11,2024-08-21,11,117.42,0.0
3754,3,111,2024-01-04,6,43.1,0.05
3755,1,122,2024-09-30,7,28.93,0.0
3756,7,17,2024-07-31,11,92.08,0.0
3757,6,2,2024-11-19,11,81.57,0.0
3758,7,22,2024-06-16,7,28.7,0.1
3759,9,27,2024-01-01,8,83.28,0.0
3760,9,67,2024-12-28,8,107.18,0.25
3761,3,148,2024-05-07,9,126.73,0.0
3762,1,48,2024-06-21,5,43.06,0.25
3763,1,67,2024-03-16,1,107.18,0.1
3764,10,47,2024-07-21,7,118.87,0.15
3765,7,129,2024-06-03,8,151.03,0.25
3766,9,97,2024-11-05,6,51.84,0.0
3767,5,76,2024-04-22,6,150.97,0.0
3768,10,133,2024-03-31,6,107.43,0.25
3769,8,80,2024-08-16,9,210.02,0.0
3770,10,144,2024-07-01,6,72.5,0.15
3771,10,56,2024-03-09,1,91.09,0.25
3772,1,22,2024-05-15,4,28.7,0.25
3773,4,4,2024-02-03,10,167.47,0.15
3774,6,113,2024-12-10,2,114.72,0.05
3775,5,4,2024-02-22,4,167.47,0.0
3776,4,52,2024-10-08,6,158.1,0.0
3777,4,106,2024-06-07,11,97.25,0.0
3778,1,18,2024-02-08,3,204.77,0.1
3779,7,146,2024-05-08,11,127.32,0.1
3780,1,29,2024-12-11,2,128.85,0.15
3781,10,150,2024-11-03,4,89.35,0.15
3782,4,13,2024-02-03,9,91.64,0.25
3783,9,163,2024-01-01,2,102.16,0.0
3784,5,11,10/11/2024,4,117.42,0.15
3785,1,79,2024-02-06,6,156.97,0.1
3786,2,117,2024-11-06,7,144.39,0.0
3787,9,61,2024-10-13,11,24.26,0.05
3788,10,37,2024-11-10,2,19.91,0.15
3789,3,151,2024-09-24,6,22.4,0.25
3790,1,145,2024-03-21,3,,0.25
3791,7,28,2024-11-17,10,143.98,0.0
3792,2,34,2024-11-14,6,99.91,0.05
3793,10,109,2024-08-26,12,204.21,0.15
3794,4,161,2024-12-17,6,203.07,0.1
3795,8,83,2024-03-25,12,48.4,0.15
3796,5,120,2024-11-18,5,234.32,0.15
3797,4,154,2024-08-28,4,104.34,0.1
3798,7,30,2024-12-26,7,212.07,0.0
3799,9,10,2024-03-31,7,136.82,0.05
3800,7,165,2024-07-02,6,56.11,0.0
3801,3,79,2024-04-22,5,156.97,0.0
3802,8,36,2024-03-10,5,31.45,0.1
3803,9,129,2024-08-15,11,151.03,0.1
3804,9,146,2024-05-15,12,127.32,0.1
3805,9,92,2024-05-23,6,96.38,0.25
3806,1,100,2024-08-23,5,120.25,0.0
3807,2,164,2024-04-11,5,78.92,0.25
3808,1,140,2024-06-28,12,147.3,0.25
3809,7,23,08/10/2024,9,135.4,0.1
3810,5,48,2024-11-12,7,43.06,0.15
3811,8,104,2024-12-14,1,246.47,0.0
3812,6,137,2024-12-18,12,165.65,0.0
3813,1,45,06/04/2024,4,29.94,0.0
3814,9,151,2024-06-29,11,22.4,0.15
3815,7,7,2024-09-06,9,12.29,0.05
3816,9,46,2024-12-08,5,46.4,0.25
3817,8,59,2024-11-28,9,30.25,0.25
3818,4,52,2024-10-27,3,158.1,0.0
3819,8,52,2024-08-19,7,158.1,0.1
3820,6,29,2024-06-24,1,128.85,0.0
3821,4,120,2024-12-08,5,234.32,0.05
3822,4,105,2024-12-04,7,136.88,0.0
3823,9,51,2024-03-08,6,160.16,0.0
3824,1,15,2024-01-30,4,149.2,0.1
3825,1,57,2024-10-28,7,75.29,0.05
3826,4,1,2024-02-08,11,38.35,0.0
3827,6,165,2024-11-27,1,56.11,0.25
3828,8,36,2024-11-06,12,31.45,0.0
3829,10,144,2024-12-11,1,72.5,0.1
3830,6,70,2024-07-26,7,149.07,0.05
3831,4,77,2024-12-11,9,68.92,0.05
3832,7,147,2024-11-10,5,159.14,0.15
3833,1,122,2024-07-03,4,28.93,0.15
3834,10,49,2024-07-10,6,89.67,0.0
3835,7,162,2024-02-06,5,125.27,0.0
3836,3,29,2024-01-26,3,128.85,0.0
3837,7,47,2024-12-12,5,118.87,0.0
3838,9,17,2024-02-29,10,92.08,0.05
3839,10,66,2024-02-28,10,254.58,0.1
3840,6,92,2024-05-25,2,96.38,0.0
3841,8,99,2024-11-16,5,207.07,0.0
3842,2,126,2024-06-08,7,28.64,0.15
3843,5,159,2024-11-08,4,51.69,0.0
3844,9,159,2024-07-11,8,51.69,0.1
3845,8,9,2024-09-30,1,100.29,0.15
3846,9,166,2024-05-09,8,,0.0
3847,2,105,2024-11-07,8,136.88,0.0
3848,7,3,06/12/2024,12,91.88,0.0
3849,9,66,2024-01-18,8,254.58,0.1
3850,8,41,2024-12-17,6,157.72,0.15
3851,1,37,2024-09-27,2,19.91,0.0
3852,3,79,2024-11-13,4,156.97,0.0
3853,2,88,2024-07-04,1,106.78,0.05
3854,8,163,2024-09-13,5,102.16,0.05
3855,5,102,2024-10-11,12,25.17,0.0
3856,3,149,2024-02-14,9,212.9,0.0
3857,1,93,2024-11-28,2,187.19,0.1
3858,6,153,2024-11-01,12,149.65,0.1
3859,3,110,25/11/2024,7,240.3,0.0
3860,2,41,2024-10-09,1,157.72,0.25
3861,3,163,2024-10-28,8,102.16,0.1
3862,4,79,2024-07-23,11,156.97,0.05
3863,8,38,2024-03-15,10,27.57,0.05
3864,5,67,2024-03-10,8,107.18,0.0
3865,3,27,2024-12-19,6,83.28,0.25
3866,8,60,2024-12-07,1,27.88,0.1
3867,1,82,2024-01-29,4,111.57,0.0
3868,2,66,2024-02-27,7,254.58,0.0
3869,1,11,2024-01-11,6,117.42,0.0
3870,3,133,15/10/2024,8,107.43,0.25
3871,5,161,2024-08-16,6,203.07,0.0
3872,1,85,2024-10-16,7,88.45,0.0
3873,7,107,2024-02-03,6,9.07,0.0
3874,9,155,2024-06-04,12,165.6,0.1
3875,7,4,2024-09-17,1,167.47,0.05
3876,7,116,2024-11-05,4,182.63,0.1
3877,1,110,2024-12-06,11,240.3,0.25
3878,6,87,2024-03-06,1,211.16,0.25
3879,7,2,2024-06-14,9,81.57,0.0
3880,4,26,2024-11-01,5,163.65,0.25
3881,1,70,2024-10-10,9,,0.25
3882,3,153,2024-11-04,7,149.65,0.1
3883,7,120,2024-05-23,10,234.32,0.05
3884,5,3,2024-09-25,2,91.88,0.15
3885,9,63,2024-08-05,11,110.07,0.15
3886,10,161,2024-05-09,6,203.07,0.0
3887,5,87,2024-07-30,11,211.16,0.1
3888,7,156,2024-11-26,10,173.78,0.25
3889,1,161,2024-02-25,6,203.07,0.0
3890,2,18,2024-11-07,4,204.77,0.25
3891,4,33,23/11/2024,7,162.49,0.05
3892,2,74,2024-12-05,7,77.0,0.0
3893,10,140,2024-09-22,6,147.3,0.0
3894,8,126,2024-07-07,6,28.64,0.1
3895,8,73,2024-10-13,4,242.79,0.25
3896,9,27,2024-10-03,9,83.28,0.0
3897,6,133,2024-12-03,9,107.43,0.0
3898,5,46,2024-11-23,2,46.4,0.15
3899,4,79,2024-06-11,10,156.97,0.0
3900,1,66,2024-12-28,2,254.58,0.0
3901,7,33,2024-12-01,9,162.49,0.15
3902,1,37,2024-09-09,2,19.91,0.25
3903,10,13,02/10/2024,10,91.64,0.15
3904,7,151,2024-11-13,10,22.4,0.25
3905,5,1,2024-12-17,1,38.35,0.05
3906,9,19,2024-02-04,-9,61.27,0.0
3907,8,126,2024-09-24,9,28.64,0.1
3908,8,8,2024-03-01,8,98.81,0.15
3909,3,156,2024-04-18,2,173.78,0.05
3910,4,137,2024-02-25,10,165.65,0.0
3911,9,154,2024-03-16,11,104.34,0.05
3912,4,103,2024-05-24,9,143.37,0.1
3913,3,62,2024-01-22,11,11.77,0.0
3914,5,47,2024-03-15,2,118.87,0.05
3915,2,4,2024-10-21,3,167.47,0.0
3916,1,144,2024-12-17,1,72.5,0.25
3917,5,97,2024-02-02,8,51.84,0.0
3918,5,9,2024-12-26,3,100.29,0.05
3919,3,158,2024-07-05,1,81.38,0.0
3920,4,131,2024-03-30,1,141.63,0.0
3921,2,45,2024-04-24,2,29.94,0.1
3922,6,27,2024-05-08,9,83.28,0.25
3923,9,54,2024-05-29,10,241.98,0.15
3924,6,85,2024-09-25,6,88.45,0.0
3925,2,29,2024-03-15,1,128.85,0.0
3926,1,32,2024-06-24,9,195.25,0.1
3927,6,85,2024-03-25,8,88.45,0.0
3928,9,151,2024-05-12,1,22.4,0.05
3929,10,25,2024-01-03,1,179.28,0.0
3930,8,119,2024-11-23,3,38.1,0.1
3931,3,96,2024-12-08,6,169.6,0.1
3932,3,98,03/08/2024,6,93.24,0.25
3933,7,165,2024-12-19,1,56.11,0.25
3934,8,119,2024-04-28,7,38.1,0.05
3935,3,24,2024-05-21,1,80.42,0.0
3936,7,67,2024-08-30,6,107.18,0.0
3937,5,75,2024-04-24,1,,0.1
3938,7,119,2024-11-27,11,38.1,0.1
3939,3,157,2024-06-02,6,147.67,0.15
3940,8,143,2024-07-04,12,233.86,0.0
3941,8,51,2024-11-02,1,160.16,0.1
3942,10,155,2024-11-23,4,165.6,0.05
3943,6,143,2024-12-15,3,233.86,0.0
3944,4,164,2024-08-15,7,78.92,0.0
3945,8,119,2024-11-27,11,38.1,0.25
3946,1,100,2024-09-01,5,120.25,0.05
3947,1,19,2024-11-01,9,61.27,0.0
3948,3,45,2024-02-08,2,29.94,0.0
3949,1,158,2024-11-05,10,81.38,0.25
3950,4,69,2024-05-12,6,68.64,0.0
3951,1,5,2024-10-29,4,152.79,0.1
3952,6,146,2024-03-18,12,127.32,0.25
3953,10,141,2024-11-09,7,45.08,0.25
3954,8,149,2024-03-13,1,212.9,0.25
3955,2,101,2024-07-02,6,131.65,0.0
3956,8,43,2024-11-02,8,88.26,0.1
3957,1,29,2024-01-01,8,128.85,0.0
3958,6,109,2024-12-04,4,204.21,0.1
3959,7,151,2024-10-12,3,22.4,0.0
3960,6,142,2024-04-03,12,,0.25
3961,7,74,2024-08-24,8,77.0,0.25
3962,4,141,2024-12-08,7,45.08,0.05
3963,10,48,2024-08-29,6,43.06,0.15
3964,9,90,2024-12-15,3,98.0,0.1
3965,8,60,2024-09-11,3,27.88,0.25
3966,7,124,2024-12-04,10,19.68,0.15
3967,3,35,2024-01-04,6,8.64,0.0
3968,9,14,2024-11-11,7,13.97,0.25
3969,9,75,2024-05-31,8,29.49,0.0
3970,5,96,2024-11-19,11,169.6,0.1
3971,2,114,2024-06-18,1,137.91,0.0
3972,1,97,2024-11-04,1,51.84,0.0
3973,4,150,2024-04-06,7,89.35,0.05
3974,6,119,2024-01-05,4,38.1,0.0
3975,5,47,2024-01-09,7,118.87,0.25
3976,4,87,2024-06-12,11,211.16,0.25
3977,7,136,2024-11-29,9,182.39,0.15
3978,7,165,2024-03-31,7,56.11,0.15
3979,3,104,2024-05-21,11,246.47,0.25
3980,9,164,2024-04-10,7,78.92,0.1
3981,9,91,2024-06-30,6,146.33,0.25
3982,9,80,2024-09-06,5,210.02,0.0
3983,1,98,2024-04-02,2,93.24,0.0
3984,4,153,2024-12-01,8,149.65,0.1
3985,6,139,2024-12-04,1,81.1,0.0
3986,1,73,2024-04-03,1,242.79,0.15
3987,5,10,2024-02-07,5,136.82,0.0
3988,6,136,2024-03-02,1,182.39,0.1
3989,9,166,2024-03-18,9,44.53,0.0
3990,2,96,2024-05-17,1,169.6,0.15
3991,3,61,2024-12-22,11,24.26,0.0
3992,2,82,2024-12-06,1,111.57,0.0
3993,6,107,2024-10-26,8,9.07,0.05
3994,6,166,2024-06-12,9,44.53,0.0
3995,3,166,2024-11-20,5,44.53,0.15
3996,10,8,2024-05-11,10,98.81,0.0
3997,3,19,2024-10-03,5,61.27,0.0
3998,7,34,2024-12-28,8,99.91,0.0
3999,6,121,2024-07-10,11,164.69,0.15
4000,1,39,2024-04-08,8,112.9,0.0
4001,3,91,2024-03-02,8,146.33,0.05
4002,10,170,2024-08-19,3,,0.25
4003,6,1,2024-07-31,1,38.35,0.15
4004,5,25,2024-10-01,9,179.28,0.0
4005,1,164,2024-11-01,6,78.92,0.1
4006,4,31,2024-07-21,6,110.33,0.15
4007,8,140,2024-11-15,12,147.3,0.0
4008,8,105,2024-07-05,6,136.88,0.05
4009,7,153,2024-01-06,8,149.65,0.15
4010,3,69,2024-03-28,7,68.64,0.1
4011,9,56,2024-07-15,4,91.09,0.1
4012,4,92,2024-12-09,9,96.38,0.0
4013,10,117,2024-10-23,9,144.39,0.1
4014,4,165,2024-10-12,2,56.11,0.1
4015,6,133,2024-06-21,1,107.43,0.0
4016,10,50,2024-10-02,5,168.2,0.0
4017,7,110,2024-12-10,9,240.3,0.0
4018,1,128,2024-12-28,12,177.81,0.0
4019,3,140,2024-11-24,10,,0.1
4020,8,93,2024-12-21,9,187.19,0.1
4021,4,99,2024-02-17,3,207.07,0.15
4022,2,162,2024-10-21,4,125.27,0.1
4023,8,130,2024-12-06,7,200.9,0.25
4024,4,42,2024-03-06,11,169.87,0.0
4025,7,77,2024-03-28,-9,68.92,0.15
4026,6,141,2024-11-14,8,45.08,0.0
4027,8,6,2024-04-07,5,18.62,0.05
4028,9,147,2024-09-06,10,159.14,0.25
4029,1,161,2024-09-12,9,203.07,0.1
4030,10,14,2024-04-27,7,13.97,0.25
4031,6,88,2024-03-11,1,106.78,0.1
4032,3,43,2024-05-05,6,88.26,0.15
4033,1,71,2024-05-04,6,11.55,0.0
4034,3,159,2024-06-11,1,51.69,0.0
4035,8,4,2024-09-06,10,167.47,0.0
4036,1,157,2024-04-17,1,147.67,0.0
4037,7,90,2024-10-11,6,98.0,0.0
4038,3,155,28/08/2024,12,165.6,0.0
4039,9,7,2024-10-28,5,12.29,0.0
4040,5,135,2024-08-11,5,198.75,0.0
4041,3,158,2024-05-16,3,81.38,0.15
4042,9,61,2024-11-14,4,24.26,0.15
4043,10,96,2024-12-19,7,169.6,0.0
4044,1,97,2024-11-03,10,51.84,0.0
4045,9,140,2024-04-16,5,147.3,0.0
4046,5,107,2024-08-03,8,9.07,0.15
4047,10,8,2024-11-12,6,98.81,0.25
4048,3,130,2024-09-03,4,200.9,0.15
4049,1,119,2024-12-19,1,38.1,0.1
4050,10,90,2024-11-20,11,98.0,0.1
4051,2,81,2024-10-08,9,39.73,0.1
4052,10,75,2024-09-05,2,29.49,0.0
4053,2,14,2024-12-17,7,13.97,0.25
4054,8,6,2024-07-11,12,18.62,0.0
4055,3,93,2024-12-08,10,187.19,0.0
4056,4,129,2024-03-25,9,151.03,0.1
4057,8,50,2024-11-02,2,168.2,0.15
4058,9,105,2024-09-05,5,136.88,0.25
4059,1,14,2024-06-07,10,13.97,0.25
4060,9,97,2024-03-28,5,51.84,0.25
4061,10,54,2024-05-06,9,,0.1
4062,2,168,2024-11-15,10,115.57,0.1
4063,10,38,2024-12-23,2,,0.15
4064,7,151,2024-05-10,8,22.4,0.25
4065,9,145,2024-11-06,9,33.88,0.15
4066,5,160,2024-06-25,11,215.87,0.0
4067,1,15,2024-01-13,12,149.2,0.25
4068,4,78,18/11/2024,4,125.42,0.0
4069,7,98,09/01/2024,2,93.24,0.0
4070,6,89,2024-10-26,7,16.36,0.25
4071,7,4,2024-02-06,9,167.47,0.1
4072,5,10,2024-02-12,10,136.82,0.15
4073,10,38,2024-08-01,3,27.57,0.0
4074,1,161,2024-10-28,1,203.07,0.15
4075,7,117,2024-08-11,12,144.39,0.25
4076,7,149,2024-02-10,10,212.9,0.05
4077,10,167,2024-03-13,9,20.08,0.05
4078,5,68,2024-08-24,6,17.26,0.0
4079,9,102,2024-11-23,11,25.17,0.15
4080,4,162,2024-08-26,6,125.27,0.0
4081,1,113,2024-06-22,12,114.72,0.05
4082,7,92,03/10/2024,7,96.38,0.05
4083,10,14,2024-02-09,7,13.97,0.25
4084,2,36,2024-08-11,5,31.45,0.0
4085,1,53,2024-02-29,5,131.05,0.05
4086,2,12,2024-12-15,8,105.87,0.0
4087,3,75,2024-12-18,7,29.49,0.05
4088,4,114,2024-10-03,2,137.91,0.0
4089,3,18,2024-06-01,11,204.77,0.15
4090,1,51,2024-11-27,6,160.16,0.25
4091,9,64,2024-09-29,10,54.54,0.0
4092,7,145,2024-11-01,1,33.88,0.0
4093,10,36,2024-11-01,5,31.45,0.0
4094,6,102,2024-12-30,3,25.17,0.25
4095,6,144,2024-09-02,5,72.5,0.25
4096,1,65,2024-06-18,5,65.09,0.0
4097,1,55,2024-12-28,6,120.86,0.0
4098,5,36,2024-01-12,4,31.45,0.1
4099,9,91,2024-12-05,4,,0.0
4100,10,3,2024-03-01,9,91.88,0.0
4101,7,134,2024-06-09,7,141.92,0.0
4102,4,7,2024-12-23,1,12.29,0.05
4103,1,140,2024-02-18,11,147.3,0.1
4104,2,158,2024-02-03,11,81.38,0.0
4105,2,131,19/12/2024,4,141.63,0.0
4106,6,155,2024-01-13,7,165.6,0.0
4107,7,131,2024-12-21,10,141.63,0.1
4108,8,67,2024-11-28,11,107.18,0.0
4109,6,92,2024-12-11,10,96.38,0.0
4110,4,75,2024-01-31,2,29.49,0.25
4111,4,154,2024-11-18,3,104.34,0.05
4112,4,142,2024-11-25,3,36.7,0.1
4113,2,63,2024-07-29,10,110.07,0.0
4114,3,153,2024-12-06,1,149.65,0.0
4115,4,154,2024-08-19,-2,104.34,0.1
4116,2,105,2024-07-13,1,136.88,0.0
4117,9,14,2024-02-06,9,13.97,0.0
4118,9,152,2024-07-24,4,77.49,0.05
4119,7,73,2024-02-11,4,242.79,0.15
4120,2,11,2024-04-19,7,117.42,0.25
4121,9,137,2024-11-16,2,165.65,0.15
4122,5,111,2024-05-07,4,43.1,0.1
4123,3,58,2024-02-24,12,216.14,0.0
4124,3,23,2024-08-21,12,135.4,0.25
4125,5,77,2024-10-29,1,68.92,0.25
4126,10,168,2024-12-07,3,115.57,0.15
4127,7,108,2024-11-02,12,151.96,0.15
4128,9,78,2024-06-05,8,125.42,0.05
4129,1,61,2024-01-08,4,24.26,0.0
4130,2,129,2024-10-16,6,151.03,0.0
4131,2,115,2024-10-12,3,212.31,0.0
4132,9,131,2024-10-09,12,141.63,0.15
4133,4,101,2024-06-21,1,131.65,0.1
4134,9,96,2024-04-04,8,169.6,0.15
4135,8,170,2024-08-01,5,8.38,0.0
4136,3,160,2024-07-07,6,215.87,0.0
4137,5,14,2024-06-21,3,13.97,0.15
4138,2,120,2024-06-05,11,234.32,0.1
4139,1,52,2024-12-19,12,158.1,0.0
4140,7,118,2024-11-14,2,153.88,0.25
4141,5,134,2024-03-26,3,141.92,0.05
4142,6,109,2024-11-18,9,204.21,0.0
4143,4,154,2024-08-13,8,104.34,0.1
4144,1,146,2024-06-20,2,127.32,0.1
4145,4,83,2024-03-22,7,48.4,0.0
4146,6,115,2024-01-08,7,212.31,0.0
4147,5,12,2024-01-22,11,105.87,0.1
4148,5,20,2024-10-02,2,150.34,0.05
4149,3,21,2024-01-20,1,89.09,0.15
4150,3,124,2024-01-11,8,19.68,0.0
4151,5,29,2024-10-14,7,128.85,0.1
4152,8,70,2024-12-28,8,149.07,0.25
4153,2,161,2024-03-08,2,203.07,0.05
4154,9,154,2024-11-10,12,104.34,0.0
4155,3,162,2024-04-01,8,125.27,0.15
4156,8,17,2024-01-21,7,92.08,0.05
4157,1,7,2024-12-14,10,12.29,0.05
4158,4,8,2024-07-01,6,98.81,0.0
4159,5,34,2024-11-18,6,99.91,0.0
4160,6,17,2024-12-05,5,92.08,0.05
4161,2,90,2024-11-10,7,98.0,0.0
4162,4,12,2024-09-24,3,105.87,0.0
4163,2,63,2024-01-08,1,110.07,0.0
4164,4,97,2024-09-25,7,51.84,0.15
4165,1,101,2024-06-07,1,131.65,0.0
4166,9,153,2024-08-02,2,149.65,0.05
4167,3,111,2024-01-04,6,43.1,0.05
4168,9,134,2024-11-12,8,141.92,0.15
4169,6,144,2024-10-31,3,72.5,0.0
4170,1,6,2024-11-07,8,18.62,0.0
4171,2,17,2024-08-29,6,92.08,0.1
4172,8,49,2024-12-10,11,89.67,0.0
4173,6,95,2024-09-08,12,244.81,0.0
4174,1,137,2024-01-21,2,165.65,0.1
4175,5,111,2024-11-23,6,43.1,0.1
4176,4,101,2024-05-08,12,131.65,0.0
4177,5,142,2024-06-18,7,36.7,0.0
4178,9,22,2024-10-14,6,,0.15
4179,8,144,2024-05-01,7,72.5,0.0
4180,7,73,2024-12-02,8,242.79,0.25
4181,6,164,2024-05-28,12,78.92,0.15
4182,1,1,26/10/2024,5,38.35,0.0
4183,7,73,2024-05-11,7,242.79,0.05
4184,2,159,2024-11-10,6,51.69,0.05
4185,5,36,2024-07-24,2,31.45,0.25
4186,3,99,2024-01-15,11,207.07,0.1
4187,9,155,2024-07-13,10,165.6,0.1
4188,8,112,2024-01-16,1,58.1,0.15
4189,10,21,2024-11-19,2,89.09,0.0
4190,7,164,2024-01-30,4,78.92,0.25
4191,7,44,2024-03-29,10,260.43,0.0
4192,8,146,2024-03-20,6,127.32,0.25
4193,7,133,2024-01-10,6,107.43,0.1
4194,7,88,2024-11-28,5,106.78,0.15
4195,1,66,2024-11-25,12,254.58,0.15
4196,4,41,2024-08-24,5,157.72,0.25
4197,3,76,2024-07-03,2,150.97,0.1
4198,6,39,2024-02-17,12,112.9,0.0
4199,9,54,2024-07-02,3,241.98,0.0
4200,8,89,2024-10-23,9,16.36,0.15
4201,6,37,2024-06-16,6,19.91,0.0
4202,6,83,2024-11-12,4,48.4,0.05
4203,6,117,2024-04-20,10,144.39,0.15
4204,9,134,2024-03-21,6,141.92,0.25
4205,3,104,2024-01-12,12,246.47,0.0
4206,4,168,2024-11-15,9,115.57,0.25
4207,6,163,2024-12-27,8,102.16,0.0
4208,5,115,2024-12-28,11,212.31,0.0
4209,3,68,2024-05-12,10,17.26,0.0
4210,6,130,2024-02-06,4,200.9,0.25
4211,1,99,2024-11-21,7,207.07,0.05
4212,9,84,2024-01-26,11,219.55,0.15
4213,7,90,2024-12-18,12,98.0,0.1
4214,2,48,2024-10-06,3,43.06,0.0
4215,2,78,2024-12-26,10,125.42,0.25
4216,8,106,2024-07-05,11,97.25,0.05
4217,8,108,2024-05-20,8,151.96,0.15
4218,6,27,2024-04-29,7,83.28,0.0
4219,1,55,2024-03-27,5,120.86,0.1
4220,8,136,2024-11-25,7,182.39,0.05
4221,2,17,2024-12-06,3,92.08,0.0
4222,3,86,2024-03-02,3,125.76,0.0
4223,3,82,2024-11-26,4,111.57,0.0
4224,8,37,2024-08-30,6,19.91,0.05
4225,9,23,2024-05-01,11,135.4,0.15
4226,6,74,2024-12-05,6,77.0,0.05
4227,2,147,2024-10-22,8,159.14,0.0
4228,3,85,2024-03-19,9,88.45,0.0
4229,7,15,2024-06-25,2,149.2,0.0
4230,1,54,2024-09-24,8,241.98,0.05
4231,3,118,28/04/2024,6,153.88,0.25
4232,8,86,2024-03-30,6,125.76,0.15
4233,7,18,2024-02-02,12,204.77,0.25
4234,7,6,2024-10-26,2,18.62,0.0
4235,5,153,2024-08-31,10,149.65,0.15
4236,10,119,30/06/2024,12,38.1,0.1
4237,9,63,2024-05-13,7,110.07,0.05
4238,3,146,2024-12-10,12,127.32,0.25
4239,2,160,2024-04-02,11,215.87,0.0
4240,8,80,2024-08-15,4,210.02,0.15
4241,8,20,2024-05-14,5,150.34,0.0
4242,2,9,2024-02-03,5,100.29,0.0
4243,9,41,2024-08-24,5,157.72,0.05
4244,4,137,2024-06-04,12,165.65,0.1
4245,9,133,2024-11-04,9,107.43,0.15
4246,7,139,2024-08-11,1,81.1,0.1
4247,3,155,2024-11-22,6,,0.0
4248,10,100,2024-04-26,4,120.25,0.25
4249,9,63,2024-10-21,11,110.07,0.1
4250,6,153,2024-10-30,12,149.65,0.0
4251,2,82,2024-10-07,12,,0.0
4252,6,116,2024-05-14,6,182.63,0.1
4253,2,44,2024-11-04,9,260.43,0.1
4254,6,155,25/02/2024,9,165.6,0.0
4255,9,11,2024-12-23,5,117.42,0.0
4256,8,30,2024-07-09,10,212.07,0.0
4257,10,1,2024-12-28,4,38.35,0.25
4258,7,1,2024-10-28,4,38.35,0.0
4259,1,117,2024-12-05,11,144.39,0.0
4260,6,47,2024-08-20,12,118.87,0.1
4261,2,83,2024-02-07,3,48.4,0.0
4262,10,158,07/09/2024,1,81.38,0.0
4263,9,38,2024-09-05,3,27.57,0.15
4264,7,42,2024-11-02,12,169.87,0.05
4265,3,58,2024-08-05,7,,0.25
4266,9,146,2024-07-25,4,127.32,0.25
4267,2,90,2024-10-31,11,98.0,0.05
4268,7,69,2024-08-03,9,68.64,0.0
4269,5,82,2024-01-20,12,111.57,0.0
4270,4,82,2024-07-27,2,111.57,0.0
4271,9,137,2024-12-07,2,165.65,0.1
4272,1,61,2024-11-16,7,24.26,0.1
4273,9,95,2024-02-01,6,244.81,0.25
4274,10,36,2024-08-03,5,31.45,0.0
4275,9,99,2024-09-15,11,207.07,0.0
4276,6,109,2024-04-11,5,204.21,0.0
4277,2,68,2024-03-26,10,17.26,0.25
4278,1,11,2024-03-25,6,117.42,0.0
4279,2,44,2024-09-18,4,260.43,0.0
4280,2,45,2024-02-24,11,29.94,0.05
4281,6,144,2024-11-28,2,72.5,0.0
4282,5,148,2024-06-30,1,126.73,0.0
4283,6,7,2024-06-29,6,12.29,0.0
4284,9,133,2024-12-15,9,107.43,0.1
4285,5,127,2024-09-06,10,51.12,0.0
4286,9,49,2024-11-23,8,89.67,0.1
4287,1,160,2024-02-04,3,215.87,0.1
4288,3,2,2024-09-18,8,81.57,0.05
4289,10,145,20/04/2024,12,33.88,0.05
4290,10,157,2024-05-27,6,147.67,0.0
4291,9,25,2024-11-24,9,179.28,0.15
4292,7,147,2024-04-07,10,159.14,0.15
4293,4,89,2024-02-15,3,16.36,0.0
4294,4,134,2024-12-17,9,141.92,0.05
4295,9,98,2024-12-16,9,93.24,0.0
4296,3,13,2024-12-28,10,91.64,0.0
4297,7,72,2024-08-16,2,94.95,0.0
4298,7,58,2024-03-08,3,216.14,0.0
4299,5,107,2024-12-29,12,9.07,0.0
4300,9,13,17/09/2024,2,91.64,0.25
4301,7,76,2024-09-08,6,150.97,0.05
4302,1,79,2024-12-07,7,156.97,0.1
4303,6,14,2024-01-22,9,13.97,0.0
4304,7,89,2024-08-20,9,16.36,0.25
4305,4,67,2024-03-13,1,107.18,0.15
4306,8,105,2024-12-19,8,136.88,0.0
4307,8,107,2024-06-05,6,9.07,0.25
4308,10,47,2024-04-22,6,118.87,0.05
4309,6,92,2024-05-31,3,96.38,0.15
4310,6,12,2024-04-29,8,105.87,0.1
4311,9,94,2024-04-30,3,179.27,0.0
4312,5,153,02/11/2024,1,149.65,0.05
4313,10,137,2024-02-24,7,165.65,0.15
4314,5,1,2024-12-22,3,38.35,0.0
4315,1,25,2024-06-09,1,179.28,0.25
4316,7,102,2024-08-17,7,25.17,0.15
4317,6,77,2024-03-21,9,68.92,0.25
4318,8,154,2024-07-09,11,104.34,0.1
4319,6,87,2024-06-05,4,211.16,0.05
4320,2,158,13/07/2024,6,81.38,0.25
4321,8,157,2024-06-01,8,147.67,0.0
4322,3,33,2024-01-01,12,162.49,0.0
4323,3,59,2024-11-26,8,30.25,0.25
4324,6,37,2024-06-25,12,19.91,0.0
4325,1,4,2024-12-30,10,167.47,0.0
4326,6,24,2024-12-01,7,80.42,0.1
4327,10,8,2024-12-10,7,98.81,0.25
4328,1,164,2024-12-03,3,78.92,0.05
4329,8,13,2024-05-24,8,91.64,0.1
4330,7,81,2024-11-28,3,,0.15
